Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
I9	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72546429e+02
I9	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72546429e+02
I9	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72546429e+02
I9	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72546429e+02
I9	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72546429e+02
I9	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72546429e+02
I9	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72129496e+02
I9	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71616197e+02
I9	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71017821e+02
I9	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70312466e+02
I9	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.69568659e+02
I9	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68848769e+02
I9	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68037705e+02
I9	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.67235136e+02
I9	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66307230e+02
I9	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65331217e+02
I9	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64052073e+02
I9	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62573675e+02
I9	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61173316e+02
I9	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59684346e+02
I9	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58085709e+02
I9	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57830314e+02
I9	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57316332e+02
I9	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56587098e+02
I9	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54938451e+02
I9	29	23.10.2010	660.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.53357781e+02
I9	30	21.11.2010	689.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51883147e+02
I9	31	22.12.2010	720.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.50529301e+02
I9	32	20.01.2011	749.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49535851e+02
I9	33	20.02.2011	780.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.48878000e+02
I9	34	22.03.2011	810.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.48810086e+02
I9	35	20.04.2011	839.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49487129e+02
I9	36	21.05.2011	870.0000	+0.00000000e+00	+0.00000000e+00	+1.38599155e+02	+1.47271813e+02
I9	37	20.06.2011	900.0000	+0.00000000e+00	+0.00000000e+00	+1.39543737e+02	+1.48659751e+02
I9	38	20.07.2011	930.0000	+0.00000000e+00	+0.00000000e+00	+1.39605100e+02	+1.49808410e+02
I9	39	20.08.2011	961.0000	+0.00000000e+00	+0.00000000e+00	+1.40816510e+02	+1.50829129e+02
I9	40	19.09.2011	991.0000	+0.00000000e+00	+0.00000000e+00	+1.40934410e+02	+1.51736841e+02
I9	41	20.10.2011	1022.0000	+0.00000000e+00	+0.00000000e+00	+1.41357059e+02	+1.52602313e+02
I9	42	19.11.2011	1052.0000	+0.00000000e+00	+0.00000000e+00	+1.41126084e+02	+1.53374461e+02
I9	43	20.12.2011	1083.0000	+0.00000000e+00	+0.00000000e+00	+1.40569677e+02	+1.54125012e+02
I9	44	19.01.2012	1113.0000	+0.00000000e+00	+0.00000000e+00	+1.41475649e+02	+1.54807054e+02
I9	45	18.02.2012	1143.0000	+0.00000000e+00	+0.00000000e+00	+1.41116432e+02	+1.55454462e+02
I9	46	20.03.2012	1174.0000	+0.00000000e+00	+0.00000000e+00	+1.41867961e+02	+1.56110012e+02
I9	47	19.04.2012	1204.0000	+0.00000000e+00	+0.00000000e+00	+1.41987930e+02	+1.56718258e+02
I9	48	20.05.2012	1235.0000	+0.00000000e+00	+0.00000000e+00	+1.42329910e+02	+1.57324378e+02
I9	49	19.06.2012	1265.0000	+0.00000000e+00	+0.00000000e+00	+1.42762211e+02	+1.57888350e+02
I9	50	20.07.2012	1296.0000	+0.00000000e+00	+0.00000000e+00	+1.42360936e+02	+1.58449112e+02
I9	51	19.08.2012	1326.0000	+0.00000000e+00	+0.00000000e+00	+1.42256136e+02	+1.58995460e+02
I9	52	18.09.2012	1356.0000	+0.00000000e+00	+0.00000000e+00	+1.41990687e+02	+1.59527746e+02
I9	53	19.10.2012	1387.0000	+0.00000000e+00	+0.00000000e+00	+1.42851154e+02	+1.60048340e+02
I9	54	18.11.2012	1417.0000	+0.00000000e+00	+0.00000000e+00	+1.42995943e+02	+1.60536124e+02
I9	55	19.12.2012	1448.0000	+0.00000000e+00	+0.00000000e+00	+1.42953196e+02	+1.61043748e+02
I9	56	18.01.2013	1478.0000	+0.00000000e+00	+0.00000000e+00	+1.43208991e+02	+1.61527151e+02
I9	57	18.02.2013	1509.0000	+0.00000000e+00	+0.00000000e+00	+1.43023523e+02	+1.62006713e+02
I9	58	20.03.2013	1539.0000	+0.00000000e+00	+0.00000000e+00	+1.42947680e+02	+1.62485058e+02
I9	59	20.04.2013	1570.0000	+0.00000000e+00	+0.00000000e+00	+1.43650256e+02	+1.62963813e+02
I9	60	20.05.2013	1600.0000	+0.00000000e+00	+0.00000000e+00	+1.43653014e+02	+1.63423461e+02
I9	61	19.06.2013	1630.0000	+0.00000000e+00	+0.00000000e+00	+1.43294487e+02	+1.63883058e+02
I9	62	20.07.2013	1661.0000	+0.00000000e+00	+0.00000000e+00	+1.42318878e+02	+1.64358760e+02
I9	63	19.08.2013	1691.0000	+0.00000000e+00	+0.00000000e+00	+1.43979826e+02	+1.64819127e+02
I9	64	19.09.2013	1722.0000	+0.00000000e+00	+0.00000000e+00	+1.42408510e+02	+1.65300167e+02
I9	65	19.10.2013	1752.0000	+0.00000000e+00	+0.00000000e+00	+1.43332408e+02	+1.65772351e+02
I9	66	19.11.2013	1783.0000	+0.00000000e+00	+0.00000000e+00	+1.43459961e+02	+1.66240942e+02
I9	67	19.12.2013	1813.0000	+0.00000000e+00	+0.00000000e+00	+1.44401785e+02	+1.66680654e+02
I9	68	19.01.2014	1844.0000	+0.00000000e+00	+0.00000000e+00	+1.43796425e+02	+1.67125935e+02
I9	69	18.02.2014	1874.0000	+0.00000000e+00	+0.00000000e+00	+1.44161847e+02	+1.67544498e+02
I9	70	20.03.2014	1904.0000	+0.00000000e+00	+0.00000000e+00	+1.44235621e+02	+1.67980425e+02
I9	71	20.04.2014	1935.0000	+0.00000000e+00	+0.00000000e+00	+1.43715067e+02	+1.68411287e+02
I9	72	20.05.2014	1965.0000	+0.00000000e+00	+0.00000000e+00	+1.43330339e+02	+1.68825202e+02
I9	73	20.06.2014	1996.0000	+0.00000000e+00	+0.00000000e+00	+1.44276300e+02	+1.69257751e+02
I9	74	20.07.2014	2026.0000	+0.00000000e+00	+0.00000000e+00	+1.43712998e+02	+1.69659700e+02
I9	75	20.08.2014	2057.0000	+0.00000000e+00	+0.00000000e+00	+1.43626814e+02	+1.70072682e+02
I9	76	19.09.2014	2087.0000	+0.00000000e+00	+0.00000000e+00	+1.43868820e+02	+1.70479733e+02
I9	77	19.10.2014	2117.0000	+0.00000000e+00	+0.00000000e+00	+1.43627503e+02	+1.70893292e+02
I9	78	19.11.2014	2148.0000	+0.00000000e+00	+0.00000000e+00	+1.44978187e+02	+1.71302057e+02
I9	79	19.12.2014	2178.0000	+0.00000000e+00	+0.00000000e+00	+1.44309395e+02	+1.71692961e+02
I9	80	19.01.2015	2209.0000	+0.00000000e+00	+0.00000000e+00	+1.43568898e+02	+1.72080223e+02
I9	81	18.02.2015	2239.0000	+0.00000000e+00	+0.00000000e+00	+1.44166674e+02	+1.72464866e+02
I9	82	21.03.2015	2270.0000	+0.00000000e+00	+0.00000000e+00	+1.44727218e+02	+1.72861878e+02
I9	83	20.04.2015	2300.0000	+0.00000000e+00	+0.00000000e+00	+1.45312583e+02	+1.73222863e+02
I9	84	21.05.2015	2331.0000	+0.00000000e+00	+0.00000000e+00	+1.43445482e+02	+1.73599381e+02
I9	85	20.06.2015	2361.0000	+0.00000000e+00	+0.00000000e+00	+1.46170980e+02	+1.73974951e+02
I9	86	20.07.2015	2391.0000	+0.00000000e+00	+0.00000000e+00	+1.45047824e+02	+1.74338849e+02
I9	87	20.08.2015	2422.0000	+0.00000000e+00	+0.00000000e+00	+1.44855460e+02	+1.74706671e+02
I9	88	19.09.2015	2452.0000	+0.00000000e+00	+0.00000000e+00	+1.44858908e+02	+1.75040333e+02
I9	89	20.10.2015	2483.0000	+0.00000000e+00	+0.00000000e+00	+1.45208472e+02	+1.75394747e+02
I9	90	19.11.2015	2513.0000	+0.00000000e+00	+0.00000000e+00	+1.44492106e+02	+1.75739864e+02
I9	91	20.12.2015	2544.0000	+0.00000000e+00	+0.00000000e+00	+1.45026450e+02	+1.76109086e+02
I9	92	19.01.2016	2574.0000	+0.00000000e+00	+0.00000000e+00	+1.44421090e+02	+1.76452028e+02
I9	93	18.02.2016	2604.0000	+0.00000000e+00	+0.00000000e+00	+1.44991287e+02	+1.76803618e+02
I9	94	20.03.2016	2635.0000	+0.00000000e+00	+0.00000000e+00	+1.45627673e+02	+1.77150343e+02
I9	95	19.04.2016	2665.0000	+0.00000000e+00	+0.00000000e+00	+1.45183651e+02	+1.77486423e+02
I9	96	20.05.2016	2696.0000	+0.00000000e+00	+0.00000000e+00	+1.44978187e+02	+1.77828246e+02
I9	97	19.06.2016	2726.0000	+0.00000000e+00	+0.00000000e+00	+1.44356280e+02	+1.78156811e+02
I9	98	20.07.2016	2757.0000	+0.00000000e+00	+0.00000000e+00	+1.45499431e+02	+1.78496121e+02
I9	99	19.08.2016	2787.0000	+0.00000000e+00	+0.00000000e+00	+1.45678695e+02	+1.78827091e+02
I9	100	18.09.2016	2817.0000	+0.00000000e+00	+0.00000000e+00	+1.45739369e+02	+1.79149665e+02
I9	101	19.10.2016	2848.0000	+0.00000000e+00	+0.00000000e+00	+1.45492536e+02	+1.79467400e+02
I9	102	18.11.2016	2878.0000	+0.00000000e+00	+0.00000000e+00	+1.45595268e+02	+1.79808117e+02
I9	103	19.12.2016	2909.0000	+0.00000000e+00	+0.00000000e+00	+1.45170551e+02	+1.80129056e+02
I9	104	18.01.2017	2939.0000	+0.00000000e+00	+0.00000000e+00	+1.45733853e+02	+1.80449597e+02
I9	105	18.02.2017	2970.0000	+0.00000000e+00	+0.00000000e+00	+1.46111685e+02	+1.80796957e+02
I9	106	20.03.2017	3000.0000	+0.00000000e+00	+0.00000000e+00	+1.45359467e+02	+1.81127329e+02
I9	107	20.04.2017	3031.0000	+0.00000000e+00	+0.00000000e+00	+1.45316030e+02	+1.81442418e+02
I9	108	20.05.2017	3061.0000	+0.00000000e+00	+0.00000000e+00	+1.45762121e+02	+1.81763787e+02
I9	109	19.06.2017	3091.0000	+0.00000000e+00	+0.00000000e+00	+1.46086864e+02	+1.82092750e+02
I9	110	20.07.2017	3122.0000	+0.00000000e+00	+0.00000000e+00	+1.46779788e+02	+1.82512990e+02
I9	111	19.08.2017	3152.0000	+0.00000000e+00	+0.00000000e+00	+1.46214417e+02	+1.82925972e+02
I9	112	19.09.2017	3183.0000	+0.00000000e+00	+0.00000000e+00	+1.46593629e+02	+1.83401757e+02
I9	113	19.10.2017	3213.0000	+0.00000000e+00	+0.00000000e+00	+1.46270954e+02	+1.83842566e+02
I9	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+1.46404713e+02	+1.84318808e+02
I9	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+1.47250010e+02	+1.84746931e+02
I9	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+1.46638445e+02	+1.85223081e+02
I9	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+1.46988699e+02	+1.85695312e+02
I9	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+1.47758844e+02	+1.86589583e+02
I9	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+1.48530367e+02	+1.87402451e+02
I9	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+1.48409709e+02	+1.88137314e+02
I9	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+1.48440735e+02	+1.88863329e+02
I9	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+1.49017827e+02	+1.89549441e+02
I9	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+1.49146759e+02	+1.90250866e+02
I9	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+1.49676276e+02	+1.90901896e+02
I9	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+1.49408760e+02	+1.91541526e+02
I9	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+1.50495374e+02	+1.92192277e+02
I9	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+1.51071776e+02	+1.92811723e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
P1	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57023310e+02
P1	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57023310e+02
P1	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57023310e+02
P1	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57023310e+02
P1	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57023310e+02
P1	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57023310e+02
P1	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57023310e+02
P1	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57023310e+02
P1	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57020965e+02
P1	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57008813e+02
P1	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56977056e+02
P1	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56459097e+02
P1	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55024490e+02
P1	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.53299717e+02
P1	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51310634e+02
P1	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49414380e+02
P1	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.47368290e+02
P1	19	25.02.2010	420.0000	+3.19524240e+02	+5.70021805e-04	+1.39394810e+02	+1.35826153e+02
P1	20	26.03.2010	449.0000	+3.17436548e+02	+5.91979696e-04	+1.36767217e+02	+1.31589099e+02
P1	21	26.04.2010	480.0000	+3.19265017e+02	+6.22996995e-04	+1.34289241e+02	+1.27411266e+02
P1	22	25.05.2010	509.0000	+3.21050547e+02	+6.63494491e-04	+1.29187808e+02	+1.22069336e+02
P1	23	24.06.2010	539.0000	+3.23130226e+02	+7.04095319e-04	+1.27291059e+02	+1.16748521e+02
P1	24	25.07.2010	570.0000	+3.21646725e+02	+7.34864165e-04	+1.23863674e+02	+1.11698301e+02
P1	25	30.07.2010	575.0000	+3.29804989e+02	+7.61366581e-04	+1.19482054e+02	+1.10775457e+02
P1	26	09.08.2010	585.0000	+3.21738924e+02	+7.55728252e-04	+1.19639944e+02	+1.09152558e+02
P1	27	23.08.2010	599.0000	+3.12259349e+02	+7.51119677e-04	+1.17870749e+02	+1.06933708e+02
P1	28	23.09.2010	630.0000	+3.21500363e+02	+8.16959848e-04	+1.16187738e+02	+1.01602493e+02
P1	29	23.10.2010	660.0000	+3.16677868e+02	+8.42278640e-04	+1.13080959e+02	+9.68464131e+01
P1	30	21.11.2010	689.0000	+3.12114547e+02	+8.63073261e-04	+1.10388555e+02	+9.25906477e+01
P1	31	22.12.2010	720.0000	+3.16456791e+02	+9.09189260e-04	+1.07754067e+02	+8.82399217e+01
P1	32	20.01.2011	749.0000	+3.26406950e+02	+9.70241733e-04	+1.05777339e+02	+8.42362936e+01
P1	33	20.02.2011	780.0000	+3.16477402e+02	+9.68122915e-04	+1.03435879e+02	+8.06431091e+01
P1	34	22.03.2011	810.0000	+3.10494227e+02	+9.73153372e-04	+1.00791049e+02	+7.75444667e+01
P1	35	20.04.2011	839.0000	+3.19717764e+02	+1.02587162e-03	+9.96706506e+01	+7.45520217e+01
P1	36	21.05.2011	870.0000	+3.23819928e+02	+1.06199520e-03	+9.84647570e+01	+7.16654174e+01
P1	37	20.06.2011	900.0000	+3.16903433e+02	+1.05690205e-03	+9.65383611e+01	+6.93355122e+01
P1	38	20.07.2011	930.0000	+3.14698094e+02	+1.06633064e-03	+9.56510055e+01	+6.71529602e+01
P1	39	20.08.2011	961.0000	+3.07067696e+02	+1.05449657e-03	+9.40017789e+01	+6.52310092e+01
P1	40	19.09.2011	991.0000	+3.24942395e+02	+1.13486077e-03	+9.43609959e+01	+6.30358946e+01
P1	41	20.10.2011	1022.0000	+3.19083253e+02	+1.12667441e-03	+9.37514991e+01	+6.13699119e+01
P1	42	19.11.2011	1052.0000	+3.22075610e+02	+1.14950546e-03	+9.36025723e+01	+5.98464186e+01
P1	43	20.12.2011	1083.0000	+3.20798834e+02	+1.15607237e-03	+9.22229308e+01	+5.84330359e+01
P1	44	19.01.2012	1113.0000	+3.21423690e+02	+1.17010905e-03	+9.19712721e+01	+5.71594629e+01
P1	45	18.02.2012	1143.0000	+3.21034129e+02	+1.18089650e-03	+9.12100906e+01	+5.60849295e+01
P1	46	20.03.2012	1174.0000	+3.10503591e+02	+1.14924206e-03	+9.21891465e+01	+5.53536857e+01
P1	47	19.04.2012	1204.0000	+3.12222365e+02	+1.16491505e-03	+9.13962491e+01	+5.45720345e+01
P1	48	20.05.2012	1235.0000	+3.20654091e+02	+1.20851565e-03	+9.12293959e+01	+5.36325592e+01
P1	49	19.06.2012	1265.0000	+3.21237611e+02	+1.21884309e-03	+9.18995666e+01	+5.29519185e+01
P1	50	20.07.2012	1296.0000	+3.20366287e+02	+1.22272173e-03	+9.07315942e+01	+5.23562493e+01
P1	51	19.08.2012	1326.0000	+3.16357908e+02	+1.21170614e-03	+9.11349377e+01	+5.19759032e+01
P1	52	18.09.2012	1356.0000	+3.27602336e+02	+1.26390271e-03	+9.06612677e+01	+5.13767058e+01
P1	53	19.10.2012	1387.0000	+3.23016790e+02	+1.24999357e-03	+9.03213560e+01	+5.10480264e+01
P1	54	18.11.2012	1417.0000	+3.11231756e+02	+1.20393740e-03	+9.02992928e+01	+5.10111406e+01
P1	55	19.12.2012	1448.0000	+3.35418731e+02	+1.30946270e-03	+9.06571308e+01	+5.03660564e+01
P1	56	18.01.2013	1478.0000	+3.25258671e+02	+1.26937166e-03	+9.01372659e+01	+5.03279420e+01
P1	57	18.02.2013	1509.0000	+3.15548579e+02	+1.23050357e-03	+8.99028441e+01	+5.03907849e+01
P1	58	20.03.2013	1539.0000	+3.13875905e+02	+1.22488790e-03	+8.98304491e+01	+5.03893494e+01
P1	59	20.04.2013	1570.0000	+3.14499182e+02	+1.22818762e-03	+9.12493907e+01	+5.04072128e+01
P1	60	20.05.2013	1600.0000	+3.17644188e+02	+1.24155024e-03	+9.06860888e+01	+5.04272317e+01
P1	61	19.06.2013	1630.0000	+3.19561721e+02	+1.24897075e-03	+8.94395162e+01	+5.05333469e+01
P1	62	20.07.2013	1661.0000	+3.18734925e+02	+1.24500844e-03	+8.95877535e+01	+5.06706283e+01
P1	63	19.08.2013	1691.0000	+3.17960599e+02	+1.24072007e-03	+8.98773335e+01	+5.08647105e+01
P1	64	19.09.2013	1722.0000	+3.20095963e+02	+1.24747935e-03	+9.06916046e+01	+5.11225265e+01
P1	65	19.10.2013	1752.0000	+3.04587170e+02	+1.18009693e-03	+9.03289402e+01	+5.16735085e+01
P1	66	19.11.2013	1783.0000	+3.15305316e+02	+1.22369072e-03	+9.04957934e+01	+5.17680401e+01
P1	67	19.12.2013	1813.0000	+3.15077949e+02	+1.22137974e-03	+9.04240879e+01	+5.19852986e+01
P1	68	19.01.2014	1844.0000	+3.14338603e+02	+1.21659599e-03	+9.09653266e+01	+5.22490150e+01
P1	69	18.02.2014	1874.0000	+3.15632859e+02	+1.22061844e-03	+9.01786345e+01	+5.24586605e+01
P1	70	20.03.2014	1904.0000	+3.23465168e+02	+1.25223684e-03	+9.07826154e+01	+5.25464923e+01
P1	71	20.04.2014	1935.0000	+3.21895846e+02	+1.24362473e-03	+9.02131083e+01	+5.28359971e+01
P1	72	20.05.2014	1965.0000	+3.25424043e+02	+1.25748533e-03	+9.10997744e+01	+5.29699239e+01
P1	73	20.06.2014	1996.0000	+3.16187774e+02	+1.21622820e-03	+9.05082040e+01	+5.34469638e+01
P1	74	20.07.2014	2026.0000	+3.12561000e+02	+1.19959757e-03	+9.11549325e+01	+5.37764522e+01
P1	75	20.08.2014	2057.0000	+3.18480547e+02	+1.22265181e-03	+9.03296297e+01	+5.39438457e+01
P1	76	19.09.2014	2087.0000	+3.17094074e+02	+1.21562615e-03	+9.07129784e+01	+5.41824655e+01
P1	77	19.10.2014	2117.0000	+3.22013515e+02	+1.23485422e-03	+9.06247254e+01	+5.43194427e+01
P1	78	19.11.2014	2148.0000	+3.20897341e+02	+1.22884321e-03	+9.17720135e+01	+5.45630718e+01
P1	79	19.12.2014	2178.0000	+3.19903597e+02	+1.22343004e-03	+9.09549844e+01	+5.47976210e+01
P1	80	19.01.2015	2209.0000	+3.18637964e+02	+1.21643125e-03	+9.17561556e+01	+5.50756963e+01
P1	81	18.02.2015	2239.0000	+3.22253611e+02	+1.22903471e-03	+9.06654045e+01	+5.53233801e+01
P1	82	21.03.2015	2270.0000	+3.20566630e+02	+1.22020127e-03	+9.13259225e+01	+5.56224544e+01
P1	83	20.04.2015	2300.0000	+3.08832481e+02	+1.16907750e-03	+9.08963790e+01	+5.61673800e+01
P1	84	21.05.2015	2331.0000	+3.17623557e+02	+1.20262464e-03	+9.17513292e+01	+5.63878279e+01
P1	85	20.06.2015	2361.0000	+3.18645925e+02	+1.20508678e-03	+9.12280169e+01	+5.66329070e+01
P1	86	20.07.2015	2391.0000	+3.19846372e+02	+1.20834037e-03	+9.15058758e+01	+5.68679878e+01
P1	87	20.08.2015	2422.0000	+3.10462234e+02	+1.16646267e-03	+9.20981357e+01	+5.74318713e+01
P1	88	19.09.2015	2452.0000	+3.14661409e+02	+1.18095118e-03	+9.19223193e+01	+5.77284564e+01
P1	89	20.10.2015	2483.0000	+3.20978457e+02	+1.20331592e-03	+9.18506138e+01	+5.80244409e+01
P1	90	19.11.2015	2513.0000	+3.15696501e+02	+1.17906808e-03	+9.16403236e+01	+5.84622760e+01
P1	91	20.12.2015	2544.0000	+3.21038882e+02	+1.19816306e-03	+9.23139416e+01	+5.87230239e+01
P1	92	19.01.2016	2574.0000	+3.16017685e+02	+1.17485638e-03	+9.27421062e+01	+5.91648657e+01
P1	93	18.02.2016	2604.0000	+3.21617646e+02	+1.19440733e-03	+9.31289023e+01	+5.94614782e+01
P1	94	20.03.2016	2635.0000	+3.17381906e+02	+1.17428529e-03	+9.09667055e+01	+5.99132533e+01
P1	95	19.04.2016	2665.0000	+3.19997448e+02	+1.18244377e-03	+9.19078403e+01	+6.01956823e+01
P1	96	20.05.2016	2696.0000	+3.23519287e+02	+1.19319111e-03	+9.27496905e+01	+6.05438671e+01
P1	97	19.06.2016	2726.0000	+3.10484523e+02	+1.13675409e-03	+9.24711422e+01	+6.12426910e+01
P1	98	20.07.2016	2757.0000	+3.16531272e+02	+1.15769798e-03	+9.25607741e+01	+6.15721543e+01
P1	99	19.08.2016	2787.0000	+3.20657309e+02	+1.17125251e-03	+9.29634280e+01	+6.18695067e+01
P1	100	18.09.2016	2817.0000	+3.27292355e+02	+1.19532622e-03	+9.17775293e+01	+6.20650969e+01
P1	101	19.10.2016	2848.0000	+3.23471603e+02	+1.17665367e-03	+9.31447602e+01	+6.25262044e+01
P1	102	18.11.2016	2878.0000	+3.20612799e+02	+1.16092962e-03	+9.31054601e+01	+6.30629760e+01
P1	103	19.12.2016	2909.0000	+3.21517509e+02	+1.16133689e-03	+9.36694515e+01	+6.34628841e+01
P1	104	18.01.2017	2939.0000	+3.22511258e+02	+1.16174073e-03	+9.35294878e+01	+6.38653337e+01
P1	105	18.02.2017	2970.0000	+3.17633161e+02	+1.13909944e-03	+9.31819919e+01	+6.43801906e+01
P1	106	20.03.2017	3000.0000	+3.13464201e+02	+1.11900037e-03	+9.40548685e+01	+6.49136438e+01
P1	107	20.04.2017	3031.0000	+3.24096493e+02	+1.15737950e-03	+9.37239201e+01	+6.51319000e+01
P1	108	20.05.2017	3061.0000	+3.23159989e+02	+1.15070017e-03	+9.40438369e+01	+6.55140104e+01
P1	109	19.06.2017	3091.0000	+3.17601374e+02	+1.12556483e-03	+9.39107681e+01	+6.60380523e+01
P1	110	20.07.2017	3122.0000	+3.15187771e+02	+1.10857496e-03	+9.43596169e+01	+6.68413114e+01
P1	111	19.08.2017	3152.0000	+3.11578494e+02	+1.08612521e-03	+9.49587716e+01	+6.77813366e+01
P1	112	19.09.2017	3183.0000	+3.20514268e+02	+1.11173470e-03	+9.51780249e+01	+6.85182343e+01
P1	113	19.10.2017	3213.0000	+3.14686948e+02	+1.08179057e-03	+9.55386209e+01	+6.94490768e+01
P1	114	19.11.2017	3244.0000	+3.19565058e+02	+1.09188074e-03	+9.47464130e+01	+7.02493763e+01
P1	115	19.12.2017	3274.0000	+3.09088595e+02	+1.04541927e-03	+9.53945204e+01	+7.12358117e+01
P1	116	19.01.2018	3305.0000	+3.09082243e+02	+1.03749597e-03	+9.51918145e+01	+7.21244399e+01
