Well Name,Initial X,Initial Y,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",89,20.10.2015,2483.0000,+3.19852679e+02,+1.29393100e+00,+1.00634538e+02,+7.65547688e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",90,19.11.2015,2513.0000,+3.19513904e+02,+1.29721593e+00,+1.00258774e+02,+7.69448715e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",91,20.12.2015,2544.0000,+3.15421931e+02,+1.28380894e+00,+1.01187498e+02,+7.74878679e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",92,19.01.2016,2574.0000,+3.13542424e+02,+1.27916603e+00,+1.00014699e+02,+7.79507242e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",93,18.02.2016,2604.0000,+3.20562759e+02,+1.31207122e+00,+1.00969623e+02,+7.82092664e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",94,20.03.2016,2635.0000,+3.13468604e+02,+1.28461599e+00,+1.00895160e+02,+7.87909216e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",95,19.04.2016,2665.0000,+3.13642073e+02,+1.28763691e+00,+1.01641862e+02,+7.91935111e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",96,20.05.2016,2696.0000,+3.23468582e+02,+1.33184786e+00,+1.01289540e+02,+7.93822584e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",97,19.06.2016,2726.0000,+3.13298265e+02,+1.28959482e+00,+1.02281696e+02,+8.00861932e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",98,20.07.2016,2757.0000,+3.14449796e+02,+1.29558413e+00,+1.01938337e+02,+8.05619098e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",99,19.08.2016,2787.0000,+3.23385622e+02,+1.33530781e+00,+1.00939286e+02,+8.07465193e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",100,18.09.2016,2817.0000,+3.11724584e+02,+1.28599614e+00,+1.01765968e+02,+8.14513582e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",101,19.10.2016,2848.0000,+3.13443653e+02,+1.29366694e+00,+1.02419591e+02,+8.19000310e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",102,18.11.2016,2878.0000,+3.11724767e+02,+1.28581347e+00,+1.02220333e+02,+8.25018925e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",103,19.12.2016,2909.0000,+3.24218946e+02,+1.33991355e+00,+1.01395030e+02,+8.26437110e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",104,18.01.2017,2939.0000,+3.19773463e+02,+1.32067677e+00,+1.02731234e+02,+8.32173788e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",105,18.02.2017,2970.0000,+3.16421827e+02,+1.30628310e+00,+1.02460270e+02,+8.37342415e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",106,20.03.2017,3000.0000,+3.13669218e+02,+1.29388210e+00,+1.02201027e+02,+8.42816866e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",107,20.04.2017,3031.0000,+3.15444664e+02,+1.30082582e+00,+1.01788031e+02,+8.47217759e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",108,20.05.2017,3061.0000,+3.18875881e+02,+1.31513857e+00,+1.02738129e+02,+8.50453790e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",109,19.06.2017,3091.0000,+3.18507642e+02,+1.31290848e+00,+1.02835345e+02,+8.54834128e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",110,20.07.2017,3122.0000,+3.18094330e+02,+1.30964024e+00,+1.04060544e+02,+8.60598033e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",111,19.08.2017,3152.0000,+3.11439036e+02,+1.27898360e+00,+1.03143541e+02,+8.68743909e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",112,19.09.2017,3183.0000,+3.20807968e+02,+1.31649194e+00,+1.03251099e+02,+8.73879694e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",113,19.10.2017,3213.0000,+3.12430312e+02,+1.27827808e+00,+1.04337024e+02,+8.82923532e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",114,19.11.2017,3244.0000,+3.15821359e+02,+1.28983073e+00,+1.03209731e+02,+8.89992740e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",115,19.12.2017,3274.0000,+3.11371608e+02,+1.26850202e+00,+1.03946781e+02,+8.97917049e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",116,19.01.2018,3305.0000,+3.22753072e+02,+1.31436822e+00,+1.04672110e+02,+9.02158938e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",117,18.02.2018,3335.0000,+3.12653735e+02,+1.26950512e+00,+1.05280917e+02,+9.10677739e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",118,20.03.2018,3365.0000,+3.14941212e+02,+1.27639807e+00,+1.04536972e+02,+9.17494430e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",119,20.04.2018,3396.0000,+3.09810835e+02,+1.25199486e+00,+1.04594888e+02,+9.26047317e+01
P8,70,46,"[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",120,20.05.2018,3426.0000,+3.21729480e+02,+1.29969023e+00,+1.04246703e+02,+9.29859399e+01
