Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",12,29.07.2009,209.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.60297029e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",13,29.08.2009,240.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.59997790e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",14,28.09.2009,270.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.58739306e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",15,27.10.2009,299.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.56151525e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",16,27.11.2009,330.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.53779444e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",17,26.12.2009,359.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.51664794e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",18,26.01.2010,390.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.49421242e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",19,25.02.2010,420.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.47101749e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",20,26.03.2010,449.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.44754833e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",21,26.04.2010,480.0000,+3.15040914e+02,+5.09762946e-02,+1.35058696e+02,+1.32064758e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",22,25.05.2010,509.0000,+3.24835750e+02,+5.37201257e-02,+1.33568049e+02,+1.27744338e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",23,24.06.2010,539.0000,+3.20359556e+02,+5.40642514e-02,+1.30213058e+02,+1.23973972e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",24,25.07.2010,570.0000,+3.26502693e+02,+5.62774630e-02,+1.26219613e+02,+1.20188021e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",25,30.07.2010,575.0000,+3.23407269e+02,+5.59711416e-02,+1.22527469e+02,+1.19441311e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",26,09.08.2010,585.0000,+3.07442860e+02,+5.35998555e-02,+1.21573924e+02,+1.17968939e+02
P3,67,42,"[[0.2277777777777778, 0.15777777777777777, 0.14888888888888888, 0.14333333333333334, 0.1466666666666667, 0.24000000000000002, 0.23000000000000004, 0.23444444444444443, 0.14777777777777776], [0.22440000000000002, 0.19080000000000003, 0.14920000000000003, 0.1448, 0.1472, 0.24000000000000013, 0.23120000000000013, 0.2340000000000001, 0.15320000000000003], [0.22061224489795933, 0.19448979591836738, 0.15000000000000005, 0.14489795918367357, 0.14836734693877554, 0.2389795918367349, 0.23285714285714312, 0.2338775510204084, 0.1542857142857143]]","[[0.8496666666666667, 0.8427777777777777, 0.8356666666666666, 0.8279999999999998, 0.8204444444444443, 0.8108888888888889, 0.7995555555555556, 0.7878888888888889, 0.7787777777777778], [0.846, 0.83908, 0.8320000000000001, 0.8244, 0.8169199999999998, 0.8073999999999999, 0.7959200000000002, 0.7844399999999999, 0.77504], [0.8412244897959187, 0.8343469387755101, 0.8272244897959182, 0.8195918367346937, 0.8121836734693877, 0.8026122448979588, 0.791183673469388, 0.7796734693877554, 0.7702653061224491]]",27,23.08.2010,599.0000,+3.22368035e+02,+5.69349958e-02,+1.20469384e+02,+1.15461441e+02
