Well Name,Initial X,Initial Y,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",39,20.08.2011,961.0000,+0.00000000e+00,+0.00000000e+00,+1.15855410e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",40,19.09.2011,991.0000,+0.00000000e+00,+0.00000000e+00,+1.15462409e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",41,20.10.2011,1022.0000,+0.00000000e+00,+0.00000000e+00,+1.14405442e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",42,19.11.2011,1052.0000,+0.00000000e+00,+0.00000000e+00,+1.15287971e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",43,20.12.2011,1083.0000,+0.00000000e+00,+0.00000000e+00,+1.14151715e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",44,19.01.2012,1113.0000,+0.00000000e+00,+0.00000000e+00,+1.14326152e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",45,18.02.2012,1143.0000,+0.00000000e+00,+0.00000000e+00,+1.14390963e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",46,20.03.2012,1174.0000,+0.00000000e+00,+0.00000000e+00,+1.14000720e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",47,19.04.2012,1204.0000,+0.00000000e+00,+0.00000000e+00,+1.12824474e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",48,20.05.2012,1235.0000,+0.00000000e+00,+0.00000000e+00,+1.12917553e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",49,19.06.2012,1265.0000,+0.00000000e+00,+0.00000000e+00,+1.12632110e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",50,20.07.2012,1296.0000,+0.00000000e+00,+0.00000000e+00,+1.12958922e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",51,19.08.2012,1326.0000,+0.00000000e+00,+0.00000000e+00,+1.12887906e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",52,18.09.2012,1356.0000,+0.00000000e+00,+0.00000000e+00,+1.12511452e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",53,19.10.2012,1387.0000,+0.00000000e+00,+0.00000000e+00,+1.12710021e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",54,18.11.2012,1417.0000,+0.00000000e+00,+0.00000000e+00,+1.11678565e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",55,19.12.2012,1448.0000,+0.00000000e+00,+0.00000000e+00,+1.11810254e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",56,18.01.2013,1478.0000,+0.00000000e+00,+0.00000000e+00,+1.13002358e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",57,18.02.2013,1509.0000,+0.00000000e+00,+0.00000000e+00,+1.11995723e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",58,20.03.2013,1539.0000,+0.00000000e+00,+0.00000000e+00,+1.12032266e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",59,20.04.2013,1570.0000,+0.00000000e+00,+0.00000000e+00,+1.12099834e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",60,20.05.2013,1600.0000,+0.00000000e+00,+0.00000000e+00,+1.12516967e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",61,19.06.2013,1630.0000,+0.00000000e+00,+0.00000000e+00,+1.11663396e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",62,20.07.2013,1661.0000,+0.00000000e+00,+0.00000000e+00,+1.12472151e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",63,19.08.2013,1691.0000,+0.00000000e+00,+0.00000000e+00,+1.12338393e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",64,19.09.2013,1722.0000,+0.00000000e+00,+0.00000000e+00,+1.11723381e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",65,19.10.2013,1752.0000,+0.00000000e+00,+0.00000000e+00,+1.12971332e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",66,19.11.2013,1783.0000,+0.00000000e+00,+0.00000000e+00,+1.12832747e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",67,19.12.2013,1813.0000,+0.00000000e+00,+0.00000000e+00,+1.13719414e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",68,19.01.2014,1844.0000,+0.00000000e+00,+0.00000000e+00,+1.13408460e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",69,18.02.2014,1874.0000,+0.00000000e+00,+0.00000000e+00,+1.13500850e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",70,20.03.2014,1904.0000,+0.00000000e+00,+0.00000000e+00,+1.12376314e+02,+0.00000000e+00
P5,43,46,"[[0.7241111111111111, 0.6653333333333333, 0.6328888888888888, 0.5892222222222223, 0.5495555555555556, 0.522, 0.4943333333333334, 0.4497777777777778, 0.4080000000000046], [0.73508, 0.6800799999999999, 0.6704400000000001, 0.6379199999999999, 0.5998, 0.5633199999999999, 0.5257600000000001, 0.43660000000000737, 0.4354800000000097], [0.7320952380952382, 0.6725714285714284, 0.6710238095238097, 0.6425952380952382, 0.606, 0.5483095238095238, 0.491523809523814, 0.4024285714285805, 0.40911904761906015]]",71,20.04.2014,1935.0000,+0.00000000e+00,+0.00000000e+00,+1.13467755e+02,+0.00000000e+00
