Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара","Дебит нефти (И), ст.бр/сут","Забойное давление (И), Фунт-сила / кв.дюйм (абс.)"
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",76,19.09.2014,2087.0000,+0.00000000e+00,+0.00000000e+00,+9.33109239e+01,+0.00000000e+00,0.0,1353.36297806082
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",77,19.10.2014,2117.0000,+0.00000000e+00,+0.00000000e+00,+9.28462171e+01,+0.00000000e+00,0.0,1346.62296357498
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",78,19.11.2014,2148.0000,+0.00000000e+00,+0.00000000e+00,+9.30503020e+01,+0.00000000e+00,0.0,1349.5829701476
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",79,19.12.2014,2178.0000,+0.00000000e+00,+0.00000000e+00,+9.30951180e+01,+0.00000000e+00,0.0,1350.2329724484
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",80,19.01.2015,2209.0000,+0.00000000e+00,+0.00000000e+00,+9.16596289e+01,+0.00000000e+00,0.0,1329.41292563982
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",81,18.02.2015,2239.0000,+0.00000000e+00,+0.00000000e+00,+9.32992028e+01,+0.00000000e+00,0.0,1353.19297757064
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",82,21.03.2015,2270.0000,+0.00000000e+00,+0.00000000e+00,+9.18257926e+01,+0.00000000e+00,0.0,1331.82293071188
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",83,20.04.2015,2300.0000,+0.00000000e+00,+0.00000000e+00,+9.09549844e+01,+0.00000000e+00,0.0,1319.19290274072
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",84,21.05.2015,2331.0000,+0.00000000e+00,+0.00000000e+00,+9.14307229e+01,+0.00000000e+00,0.0,1326.09291879702
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",85,20.06.2015,2361.0000,+0.00000000e+00,+0.00000000e+00,+9.08170892e+01,+0.00000000e+00,0.0,1317.19289833896
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",86,20.07.2015,2391.0000,+0.00000000e+00,+0.00000000e+00,+9.09715319e+01,+0.00000000e+00,0.0,1319.43290437122
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",87,20.08.2015,2422.0000,+0.00000000e+00,+0.00000000e+00,+9.06378255e+01,+0.00000000e+00,0.0,1314.5928934869
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",88,19.09.2015,2452.0000,+0.00000000e+00,+0.00000000e+00,+9.02303452e+01,+0.00000000e+00,0.0,1308.68288071176
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",89,20.10.2015,2483.0000,+0.00000000e+00,+0.00000000e+00,+8.99304231e+01,+0.00000000e+00,0.0,1304.33287055778
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",90,19.11.2015,2513.0000,+0.00000000e+00,+0.00000000e+00,+9.01482975e+01,+0.00000000e+00,0.0,1307.4928772805
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",91,20.12.2015,2544.0000,+0.00000000e+00,+0.00000000e+00,+9.06412729e+01,+0.00000000e+00,0.0,1314.6428938870201
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",92,19.01.2016,2574.0000,+0.00000000e+00,+0.00000000e+00,+8.99738601e+01,+0.00000000e+00,0.0,1304.96287211838
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",93,18.02.2016,2604.0000,+0.00000000e+00,+0.00000000e+00,+8.93098947e+01,+0.00000000e+00,0.0,1295.33285074986
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",94,20.03.2016,2635.0000,+0.00000000e+00,+0.00000000e+00,+8.87679666e+01,+0.00000000e+00,0.0,1287.47283397308
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",95,19.04.2016,2665.0000,+0.00000000e+00,+0.00000000e+00,+8.85728449e+01,+0.00000000e+00,0.0,1284.6428278606202
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",96,20.05.2016,2696.0000,+0.00000000e+00,+0.00000000e+00,+8.83170493e+01,+0.00000000e+00,0.0,1280.93281963734
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",97,19.06.2016,2726.0000,+0.00000000e+00,+0.00000000e+00,+8.85197552e+01,+0.00000000e+00,0.0,1283.87282546976
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",98,20.07.2016,2757.0000,+0.00000000e+00,+0.00000000e+00,+8.88955196e+01,+0.00000000e+00,0.0,1289.32283717448
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",99,19.08.2016,2787.0000,+0.00000000e+00,+0.00000000e+00,+8.87183243e+01,+0.00000000e+00,0.0,1286.75283198234
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",100,18.09.2016,2817.0000,+0.00000000e+00,+0.00000000e+00,+8.74648569e+01,+0.00000000e+00,0.0,1268.57279150622
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",101,19.10.2016,2848.0000,+0.00000000e+00,+0.00000000e+00,+8.82584438e+01,+0.00000000e+00,0.0,1280.08281718644
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",102,18.11.2016,2878.0000,+0.00000000e+00,+0.00000000e+00,+8.74455516e+01,+0.00000000e+00,0.0,1268.29279129608
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",103,19.12.2016,2909.0000,+0.00000000e+00,+0.00000000e+00,+8.77220315e+01,+0.00000000e+00,0.0,1272.3028004697
P10,101,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7908888888888889, 0.7852222222222222, 0.7784444444444445, 0.7703333333333333, 0.7624444444444446, 0.7524444444444444, 0.7407777777777779, 0.7279999999999999, 0.7081111111111111], [0.79168, 0.69312, 0.7789999999999999, 0.7710000000000001, 0.7631200000000001, 0.75312, 0.74112, 0.72332, 0.6957999999999999], [0.775408163265306, 0.6448163265306123, 0.7788163265306123, 0.7707755102040815, 0.7628367346938777, 0.7528367346938774, 0.7380204081632654, 0.7042857142857144, 0.609734693877551]]",104,18.01.2017,2939.0000,+0.00000000e+00,+0.00000000e+00,+8.82536175e+01,+0.00000000e+00,0.0,1280.0128174965
