Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Обводнённость, доля","WBP9, Бара"
P8,70,46,"[[0.23111111111111113, 0.11333333333333334, 0.14, 0.15555555555555556, 0.16666666666666663, 0.23555555555555557, 0.24000000000000002, 0.23333333333333334, 0.17555555555555555], [0.18320000000000003, 0.12119999999999999, 0.11320000000000005, 0.12560000000000002, 0.12960000000000002, 0.18880000000000002, 0.1904, 0.1852, 0.1416], [0.19023809523809532, 0.1407142857142857, 0.11857142857142858, 0.12952380952380954, 0.13428571428571429, 0.19761904761904775, 0.19761904761904772, 0.19166666666666674, 0.14357142857142857]]","[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",120,20.05.2018,3426.0000,+3.22491355e+02,+5.37815231e-01,+1.66491228e-03,+1.15286499e+02
P8,70,46,"[[0.23111111111111113, 0.11333333333333334, 0.14, 0.15555555555555556, 0.16666666666666663, 0.23555555555555557, 0.24000000000000002, 0.23333333333333334, 0.17555555555555555], [0.18320000000000003, 0.12119999999999999, 0.11320000000000005, 0.12560000000000002, 0.12960000000000002, 0.18880000000000002, 0.1904, 0.1852, 0.1416], [0.19023809523809532, 0.1407142857142857, 0.11857142857142858, 0.12952380952380954, 0.13428571428571429, 0.19761904761904775, 0.19761904761904772, 0.19166666666666674, 0.14357142857142857]]","[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",121,20.06.2018,3457.0000,+3.16348644e+02,+5.30406380e-01,+1.67384489e-03,+1.15943791e+02
P8,70,46,"[[0.23111111111111113, 0.11333333333333334, 0.14, 0.15555555555555556, 0.16666666666666663, 0.23555555555555557, 0.24000000000000002, 0.23333333333333334, 0.17555555555555555], [0.18320000000000003, 0.12119999999999999, 0.11320000000000005, 0.12560000000000002, 0.12960000000000002, 0.18880000000000002, 0.1904, 0.1852, 0.1416], [0.19023809523809532, 0.1407142857142857, 0.11857142857142858, 0.12952380952380954, 0.13428571428571429, 0.19761904761904775, 0.19761904761904772, 0.19166666666666674, 0.14357142857142857]]","[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",122,20.07.2018,3487.0000,+3.15261703e+02,+5.31377042e-01,+1.68267475e-03,+1.16562276e+02
P8,70,46,"[[0.23111111111111113, 0.11333333333333334, 0.14, 0.15555555555555556, 0.16666666666666663, 0.23555555555555557, 0.24000000000000002, 0.23333333333333334, 0.17555555555555555], [0.18320000000000003, 0.12119999999999999, 0.11320000000000005, 0.12560000000000002, 0.12960000000000002, 0.18880000000000002, 0.1904, 0.1852, 0.1416], [0.19023809523809532, 0.1407142857142857, 0.11857142857142858, 0.12952380952380954, 0.13428571428571429, 0.19761904761904775, 0.19761904761904772, 0.19166666666666674, 0.14357142857142857]]","[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",123,20.08.2018,3518.0000,+3.11463680e+02,+5.27710374e-01,+1.69142608e-03,+1.17233743e+02
P8,70,46,"[[0.23111111111111113, 0.11333333333333334, 0.14, 0.15555555555555556, 0.16666666666666663, 0.23555555555555557, 0.24000000000000002, 0.23333333333333334, 0.17555555555555555], [0.18320000000000003, 0.12119999999999999, 0.11320000000000005, 0.12560000000000002, 0.12960000000000002, 0.18880000000000002, 0.1904, 0.1852, 0.1416], [0.19023809523809532, 0.1407142857142857, 0.11857142857142858, 0.12952380952380954, 0.13428571428571429, 0.19761904761904775, 0.19761904761904772, 0.19166666666666674, 0.14357142857142857]]","[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",124,19.09.2018,3548.0000,+3.13979873e+02,+5.34847090e-01,+1.70054708e-03,+1.17790173e+02
P8,70,46,"[[0.23111111111111113, 0.11333333333333334, 0.14, 0.15555555555555556, 0.16666666666666663, 0.23555555555555557, 0.24000000000000002, 0.23333333333333334, 0.17555555555555555], [0.18320000000000003, 0.12119999999999999, 0.11320000000000005, 0.12560000000000002, 0.12960000000000002, 0.18880000000000002, 0.1904, 0.1852, 0.1416], [0.19023809523809532, 0.1407142857142857, 0.11857142857142858, 0.12952380952380954, 0.13428571428571429, 0.19761904761904775, 0.19761904761904772, 0.19166666666666674, 0.14357142857142857]]","[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",125,19.10.2018,3578.0000,+3.14735658e+02,+5.39082049e-01,+1.70988024e-03,+1.18299584e+02
P8,70,46,"[[0.23111111111111113, 0.11333333333333334, 0.14, 0.15555555555555556, 0.16666666666666663, 0.23555555555555557, 0.24000000000000002, 0.23333333333333334, 0.17555555555555555], [0.18320000000000003, 0.12119999999999999, 0.11320000000000005, 0.12560000000000002, 0.12960000000000002, 0.18880000000000002, 0.1904, 0.1852, 0.1416], [0.19023809523809532, 0.1407142857142857, 0.11857142857142858, 0.12952380952380954, 0.13428571428571429, 0.19761904761904775, 0.19761904761904772, 0.19166666666666674, 0.14357142857142857]]","[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",126,19.11.2018,3609.0000,+3.19321508e+02,+5.49922090e-01,+1.71919727e-03,+1.18858337e+02
P8,70,46,"[[0.23111111111111113, 0.11333333333333334, 0.14, 0.15555555555555556, 0.16666666666666663, 0.23555555555555557, 0.24000000000000002, 0.23333333333333334, 0.17555555555555555], [0.18320000000000003, 0.12119999999999999, 0.11320000000000005, 0.12560000000000002, 0.12960000000000002, 0.18880000000000002, 0.1904, 0.1852, 0.1416], [0.19023809523809532, 0.1407142857142857, 0.11857142857142858, 0.12952380952380954, 0.13428571428571429, 0.19761904761904775, 0.19761904761904772, 0.19166666666666674, 0.14357142857142857]]","[[0.8104444444444445, 0.8034444444444445, 0.7964444444444445, 0.7886666666666667, 0.7814444444444445, 0.7717777777777779, 0.7605555555555557, 0.7487777777777778, 0.7395555555555555], [0.8114800000000001, 0.7398, 0.7974799999999999, 0.7899200000000001, 0.7826400000000001, 0.7730400000000002, 0.76164, 0.7486000000000002, 0.73188], [0.8194047619047621, 0.6564761904761904, 0.8054047619047618, 0.7978571428571429, 0.7905476190476192, 0.7810238095238095, 0.7695476190476191, 0.7569285714285715, 0.7423095238095238]]",127,19.12.2018,3639.0000,+3.17776036e+02,+5.49914380e-01,+1.72751979e-03,+1.19482275e+02
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",2,02.01.2009,1.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",3,03.01.2009,2.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",4,08.01.2009,7.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",5,16.01.2009,15.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",6,31.01.2009,30.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",7,01.03.2009,59.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",8,01.04.2009,90.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",9,30.04.2009,119.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",10,30.05.2009,149.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",11,30.06.2009,180.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",12,29.07.2009,209.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",13,29.08.2009,240.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",14,28.09.2009,270.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
P9,96,45,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.7674444444444445, 0.6765555555555556, 0.7546666666666667, 0.7467777777777779, 0.7387777777777779, 0.7288888888888889, 0.7014444444444444, 0.5973333333333334, 0.15455555555555556], [0.7766, 0.7401199999999999, 0.76376, 0.7557999999999998, 0.7477999999999999, 0.7378800000000001, 0.71072, 0.5973600000000001, 0.25055999999999995], [0.7858979591836732, 0.7491224489795916, 0.7730408163265309, 0.7651020408163263, 0.7571020408163265, 0.7466326530612248, 0.7187142857142859, 0.59634693877551, 0.3344489795918368]]",15,27.10.2009,299.0000,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00
