Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"WBP9, Бара"
I8	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.85217490e+02
I8	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.85980977e+02
I8	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.86677811e+02
I8	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.87328267e+02
I8	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.87985693e+02
I8	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.88619690e+02
I8	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.89270501e+02
I8	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.89870741e+02
I8	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.90460121e+02
I8	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.91072684e+02
I8	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.91655611e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"WBP9, Бара"
I9	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73824430e+02
I9	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73824430e+02
I9	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73824430e+02
I9	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73824430e+02
I9	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73824430e+02
I9	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73824430e+02
I9	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73824430e+02
I9	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73824430e+02
I9	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73455637e+02
I9	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72981734e+02
I9	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72454582e+02
I9	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71804888e+02
I9	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71143802e+02
I9	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70460633e+02
I9	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.69661911e+02
I9	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68834364e+02
I9	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.67842147e+02
I9	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66807644e+02
I9	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65444003e+02
I9	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63900004e+02
I9	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62434084e+02
I9	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60863064e+02
I9	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59174539e+02
I9	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58905562e+02
I9	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58362485e+02
I9	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57590778e+02
I9	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55841054e+02
I9	29	23.10.2010	660.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54178359e+02
I9	30	21.11.2010	689.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.52666966e+02
I9	31	22.12.2010	720.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51323725e+02
I9	32	20.01.2011	749.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.50381077e+02
I9	33	20.02.2011	780.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49788171e+02
I9	34	22.03.2011	810.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49755096e+02
I9	35	20.04.2011	839.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.50381876e+02
I9	36	21.05.2011	870.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.46166354e+02
I9	37	20.06.2011	900.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.47233548e+02
I9	38	20.07.2011	930.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.48096909e+02
I9	39	20.08.2011	961.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.48850143e+02
I9	40	19.09.2011	991.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49516390e+02
I9	41	20.10.2011	1022.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.50151242e+02
I9	42	19.11.2011	1052.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.50717164e+02
I9	43	20.12.2011	1083.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51269175e+02
I9	44	19.01.2012	1113.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51775167e+02
I9	45	18.02.2012	1143.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.52258028e+02
I9	46	20.03.2012	1174.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.52758980e+02
I9	47	19.04.2012	1204.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.53226166e+02
I9	48	20.05.2012	1235.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.53696237e+02
I9	49	19.06.2012	1265.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54137853e+02
I9	50	20.07.2012	1296.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54579544e+02
I9	51	19.08.2012	1326.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55019276e+02
I9	52	18.09.2012	1356.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55449053e+02
I9	53	19.10.2012	1387.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55872174e+02
I9	54	18.11.2012	1417.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56272190e+02
I9	55	19.12.2012	1448.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56693061e+02
I9	56	18.01.2013	1478.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57095974e+02
I9	57	18.02.2013	1509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57490482e+02
I9	58	20.03.2013	1539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57894890e+02
I9	59	20.04.2013	1570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58299644e+02
I9	60	20.05.2013	1600.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58688305e+02
I9	61	19.06.2013	1630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59075301e+02
I9	62	20.07.2013	1661.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59478000e+02
I9	63	19.08.2013	1691.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59866278e+02
I9	64	19.09.2013	1722.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60274016e+02
I9	65	19.10.2013	1752.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60673402e+02
I9	66	19.11.2013	1783.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61065884e+02
I9	67	19.12.2013	1813.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61439020e+02
I9	68	19.01.2014	1844.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61818717e+02
I9	69	18.02.2014	1874.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62173174e+02
I9	70	20.03.2014	1904.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62549186e+02
I9	71	20.04.2014	1935.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62924442e+02
I9	72	20.05.2014	1965.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63288330e+02
I9	73	20.06.2014	1996.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63668418e+02
I9	74	20.07.2014	2026.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64021585e+02
I9	75	20.08.2014	2057.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64389094e+02
I9	76	19.09.2014	2087.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64754961e+02
I9	77	19.10.2014	2117.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65130657e+02
I9	78	19.11.2014	2148.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65505942e+02
I9	79	19.12.2014	2178.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65871088e+02
I9	80	19.01.2015	2209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66237800e+02
I9	81	18.02.2015	2239.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66605827e+02
I9	82	21.03.2015	2270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66987635e+02
I9	83	20.04.2015	2300.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.67338940e+02
I9	84	21.05.2015	2331.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.67709684e+02
I9	85	20.06.2015	2361.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68077940e+02
I9	86	20.07.2015	2391.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68432990e+02
I9	87	20.08.2015	2422.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68795296e+02
I9	88	19.09.2015	2452.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.69131574e+02
I9	89	20.10.2015	2483.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.69487842e+02
I9	90	19.11.2015	2513.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.69832969e+02
I9	91	20.12.2015	2544.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70205014e+02
I9	92	19.01.2016	2574.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70554474e+02
I9	93	18.02.2016	2604.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70914689e+02
I9	94	20.03.2016	2635.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71267937e+02
I9	95	19.04.2016	2665.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71615983e+02
I9	96	20.05.2016	2696.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71970076e+02
I9	97	19.06.2016	2726.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72312965e+02
I9	98	20.07.2016	2757.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72667289e+02
I9	99	19.08.2016	2787.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73010699e+02
I9	100	18.09.2016	2817.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73346835e+02
I9	101	19.10.2016	2848.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73683696e+02
I9	102	18.11.2016	2878.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74042539e+02
I9	103	19.12.2016	2909.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74388723e+02
I9	104	18.01.2017	2939.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74729996e+02
I9	105	18.02.2017	2970.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.75094136e+02
I9	106	20.03.2017	3000.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.75435890e+02
I9	107	20.04.2017	3031.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.75769277e+02
I9	108	20.05.2017	3061.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.76114180e+02
I9	109	19.06.2017	3091.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.76462280e+02
I9	110	20.07.2017	3122.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.76866971e+02
I9	111	19.08.2017	3152.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.77269460e+02
I9	112	19.09.2017	3183.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.77722556e+02
I9	113	19.10.2017	3213.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.78140525e+02
I9	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.78593333e+02
I9	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.79003626e+02
I9	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.79456097e+02
I9	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.79904220e+02
I9	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.80739578e+02
I9	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.81476525e+02
I9	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.82147025e+02
I9	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.82810242e+02
I9	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.83442750e+02
I9	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.84095336e+02
I9	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.84701522e+02
I9	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.85299293e+02
I9	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.85912581e+02
I9	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.86498021e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Обводнённость, доля"	"WBP9, Бара"
P1	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57199103e+02
P1	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57199103e+02
P1	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57199103e+02
P1	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57199103e+02
P1	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57199103e+02
P1	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57199103e+02
P1	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57199103e+02
P1	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57199103e+02
P1	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57194664e+02
P1	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57174752e+02
P1	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57091605e+02
P1	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56488853e+02
P1	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54979437e+02
P1	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.53217020e+02
P1	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.51274606e+02
P1	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.49468798e+02
P1	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.47556643e+02
P1	19	25.02.2010	420.0000	+3.19524629e+02	+1.80516409e-04	+5.64952716e-07	+1.36153199e+02
P1	20	26.03.2010	449.0000	+3.17436955e+02	+1.85009318e-04	+5.82821903e-07	+1.32710866e+02
P1	21	26.04.2010	480.0000	+3.19265447e+02	+1.92700262e-04	+6.03573444e-07	+1.29075184e+02
P1	22	25.05.2010	509.0000	+3.21051007e+02	+2.03335632e-04	+6.33343298e-07	+1.24454949e+02
P1	23	24.06.2010	539.0000	+3.23130717e+02	+2.13080793e-04	+6.59425556e-07	+1.19991409e+02
P1	24	25.07.2010	570.0000	+3.21647240e+02	+2.19714502e-04	+6.83091052e-07	+1.15829735e+02
P1	25	30.07.2010	575.0000	+3.29805523e+02	+2.26827439e-04	+6.87760718e-07	+1.15043846e+02
P1	26	09.08.2010	585.0000	+3.21739456e+02	+2.24220174e-04	+6.96899350e-07	+1.13629211e+02
P1	27	23.08.2010	599.0000	+3.12259879e+02	+2.21402217e-04	+7.09031405e-07	+1.11708272e+02
P1	28	23.09.2010	630.0000	+3.21500938e+02	+2.41688558e-04	+7.51750141e-07	+1.07236045e+02
P1	29	23.10.2010	660.0000	+3.16678459e+02	+2.50789100e-04	+7.91935460e-07	+1.03362282e+02
P1	30	21.11.2010	689.0000	+3.12115152e+02	+2.57969288e-04	+8.26518910e-07	+9.99862257e+01
P1	31	22.12.2010	720.0000	+3.16457428e+02	+2.72308635e-04	+8.60489838e-07	+9.66109298e+01
P1	32	20.01.2011	749.0000	+3.26407629e+02	+2.90892909e-04	+8.91194397e-07	+9.35530515e+01
P1	33	20.02.2011	780.0000	+3.16478080e+02	+2.90379173e-04	+9.17532446e-07	+9.09371635e+01
P1	34	22.03.2011	810.0000	+3.10494908e+02	+2.91669192e-04	+9.39367797e-07	+8.87453093e+01
P1	35	20.04.2011	839.0000	+3.19718483e+02	+3.06945611e-04	+9.60048707e-07	+8.66537414e+01
P1	36	21.05.2011	870.0000	+3.23820673e+02	+3.17152943e-04	+9.79408230e-07	+8.46955782e+01
P1	37	20.06.2011	900.0000	+3.16904175e+02	+3.14958882e-04	+9.93860586e-07	+8.32173278e+01
P1	38	20.07.2011	930.0000	+3.14698843e+02	+3.16927342e-04	+1.00708036e-06	+8.18855718e+01
P1	39	20.08.2011	961.0000	+3.07068438e+02	+3.12476907e-04	+1.01761220e-06	+8.08068126e+01
P1	40	19.09.2011	991.0000	+3.24943195e+02	+3.35143232e-04	+1.03138915e-06	+7.94690702e+01
P1	41	20.10.2011	1022.0000	+3.19084048e+02	+3.31583997e-04	+1.03917339e-06	+7.86214199e+01
P1	42	19.11.2011	1052.0000	+3.22076423e+02	+3.37024414e-04	+1.04641022e-06	+7.78682477e+01
P1	43	20.12.2011	1083.0000	+3.20799652e+02	+3.37728403e-04	+1.05276937e-06	+7.72255196e+01
P1	44	19.01.2012	1113.0000	+3.21424520e+02	+3.40094972e-04	+1.05808546e-06	+7.66858629e+01
P1	45	18.02.2012	1143.0000	+3.21034969e+02	+3.40765086e-04	+1.06145672e-06	+7.63103396e+01
P1	46	20.03.2012	1174.0000	+3.10504410e+02	+3.29658289e-04	+1.06168521e-06	+7.62208734e+01
P1	47	19.04.2012	1204.0000	+3.12223198e+02	+3.32068380e-04	+1.06355975e-06	+7.60449476e+01
P1	48	20.05.2012	1235.0000	+3.20654958e+02	+3.42250555e-04	+1.06734726e-06	+7.57206530e+01
P1	49	19.06.2012	1265.0000	+3.21238487e+02	+3.43253407e-04	+1.06853025e-06	+7.55800478e+01
P1	50	20.07.2012	1296.0000	+3.20367167e+02	+3.42546312e-04	+1.06922925e-06	+7.55040004e+01
P1	51	19.08.2012	1326.0000	+3.16358782e+02	+3.37878886e-04	+1.06802322e-06	+7.55849841e+01
P1	52	18.09.2012	1356.0000	+3.27603250e+02	+3.50491432e-04	+1.06986441e-06	+7.54503614e+01
P1	53	19.10.2012	1387.0000	+3.23017695e+02	+3.45237020e-04	+1.06878557e-06	+7.55364617e+01
P1	54	18.11.2012	1417.0000	+3.11232628e+02	+3.31517000e-04	+1.06517317e-06	+7.58380253e+01
P1	55	19.12.2012	1448.0000	+3.35419681e+02	+3.58538090e-04	+1.06892268e-06	+7.55859274e+01
P1	56	18.01.2013	1478.0000	+3.25259593e+02	+3.46791892e-04	+1.06619921e-06	+7.57990512e+01
P1	57	18.02.2013	1509.0000	+3.15549474e+02	+3.35552172e-04	+1.06338892e-06	+7.60687092e+01
P1	58	20.03.2013	1539.0000	+3.13876797e+02	+3.33256978e-04	+1.06174342e-06	+7.62557075e+01
P1	59	20.04.2013	1570.0000	+3.14500077e+02	+3.33286396e-04	+1.05973279e-06	+7.64590662e+01
P1	60	20.05.2013	1600.0000	+3.17645094e+02	+3.36076680e-04	+1.05802460e-06	+7.66369231e+01
P1	61	19.06.2013	1630.0000	+3.19562633e+02	+3.37402704e-04	+1.05582541e-06	+7.68521336e+01
P1	62	20.07.2013	1661.0000	+3.18735834e+02	+3.35797554e-04	+1.05352823e-06	+7.70890424e+01
P1	63	19.08.2013	1691.0000	+3.17961506e+02	+3.34224872e-04	+1.05114775e-06	+7.73320009e+01
P1	64	19.09.2013	1722.0000	+3.20096875e+02	+3.35478719e-04	+1.04805262e-06	+7.76250362e+01
P1	65	19.10.2013	1752.0000	+3.04588033e+02	+3.17479664e-04	+1.04232372e-06	+7.81455533e+01
P1	66	19.11.2013	1783.0000	+3.15306211e+02	+3.28545396e-04	+1.04198725e-06	+7.82787943e+01
P1	67	19.12.2013	1813.0000	+3.15078842e+02	+3.27534966e-04	+1.03953227e-06	+7.85239403e+01
P1	68	19.01.2014	1844.0000	+3.14339494e+02	+3.25823293e-04	+1.03653204e-06	+7.88171334e+01
P1	69	18.02.2014	1874.0000	+3.15633753e+02	+3.26522649e-04	+1.03449745e-06	+7.90451048e+01
P1	70	20.03.2014	1904.0000	+3.23466086e+02	+3.34363640e-04	+1.03368888e-06	+7.91651108e+01
P1	71	20.04.2014	1935.0000	+3.21896758e+02	+3.31550357e-04	+1.02998867e-06	+7.94912050e+01
P1	72	20.05.2014	1965.0000	+3.25424965e+02	+3.34685671e-04	+1.02845621e-06	+7.96808442e+01
P1	73	20.06.2014	1996.0000	+3.16188667e+02	+3.23322635e-04	+1.02256133e-06	+8.01898843e+01
P1	74	20.07.2014	2026.0000	+3.12561881e+02	+3.18589942e-04	+1.01928494e-06	+8.05500524e+01
P1	75	20.08.2014	2057.0000	+3.18481446e+02	+3.24002776e-04	+1.01733539e-06	+8.07854400e+01
P1	76	19.09.2014	2087.0000	+3.17094968e+02	+3.21656708e-04	+1.01438501e-06	+8.10832458e+01
P1	77	19.10.2014	2117.0000	+3.22014424e+02	+3.26026489e-04	+1.01245825e-06	+8.12999234e+01
P1	78	19.11.2014	2148.0000	+3.20898246e+02	+3.23853803e-04	+1.00920924e-06	+8.16149609e+01
P1	79	19.12.2014	2178.0000	+3.19904498e+02	+3.21856754e-04	+1.00610161e-06	+8.19269416e+01
P1	80	19.01.2015	2209.0000	+3.18638861e+02	+3.19445586e-04	+1.00253078e-06	+8.22780865e+01
P1	81	18.02.2015	2239.0000	+3.22254518e+02	+3.22038609e-04	+9.99329007e-07	+8.25969656e+01
P1	82	21.03.2015	2270.0000	+3.20567531e+02	+3.19244170e-04	+9.95870826e-07	+8.29501171e+01
P1	83	20.04.2015	2300.0000	+3.08833344e+02	+3.05634382e-04	+9.89640805e-07	+8.35137558e+01
P1	84	21.05.2015	2331.0000	+3.17624446e+02	+3.13699168e-04	+9.87640788e-07	+8.37815375e+01
P1	85	20.06.2015	2361.0000	+3.18646816e+02	+3.13961394e-04	+9.85294905e-07	+8.40473271e+01
P1	86	20.07.2015	2391.0000	+3.19847266e+02	+3.14379684e-04	+9.82904681e-07	+8.43033632e+01
P1	87	20.08.2015	2422.0000	+3.10463097e+02	+3.03236819e-04	+9.76723243e-07	+8.48475182e+01
P1	88	19.09.2015	2452.0000	+3.14662283e+02	+3.06526076e-04	+9.74142099e-07	+8.51512091e+01
P1	89	20.10.2015	2483.0000	+3.20979348e+02	+3.11693170e-04	+9.71068291e-07	+8.54630274e+01
P1	90	19.11.2015	2513.0000	+3.15697375e+02	+3.05242845e-04	+9.66883396e-07	+8.58722216e+01
P1	91	20.12.2015	2544.0000	+3.21039763e+02	+3.16786873e-04	+9.86751789e-07	+8.61361921e+01
P1	92	19.01.2016	2574.0000	+3.16018537e+02	+3.23392121e-04	+1.02333171e-06	+8.65605356e+01
P1	93	18.02.2016	2604.0000	+3.21618493e+02	+3.47160274e-04	+1.07941523e-06	+8.68502017e+01
P1	94	20.03.2016	2635.0000	+3.17382724e+02	+3.55565006e-04	+1.12030234e-06	+8.72635972e+01
P1	95	19.04.2016	2665.0000	+3.19998254e+02	+3.76140320e-04	+1.17544353e-06	+8.75412909e+01
P1	96	20.05.2016	2696.0000	+3.23520082e+02	+3.97661404e-04	+1.22916918e-06	+8.78684957e+01
P1	97	19.06.2016	2726.0000	+3.10485275e+02	+3.84605545e-04	+1.23872241e-06	+8.84999534e+01
P1	98	20.07.2016	2757.0000	+3.16532020e+02	+4.09593894e-04	+1.29400294e-06	+8.88017616e+01
P1	99	19.08.2016	2787.0000	+3.20658047e+02	+4.32610584e-04	+1.34913190e-06	+8.90758193e+01
P1	100	18.09.2016	2817.0000	+3.27293087e+02	+4.63050342e-04	+1.41478603e-06	+8.92703186e+01
P1	101	19.10.2016	2848.0000	+3.23472310e+02	+4.70363452e-04	+1.45410520e-06	+8.96959942e+01
P1	102	18.11.2016	2878.0000	+3.20613485e+02	+4.75495113e-04	+1.48307676e-06	+9.01913524e+01
